Longitude,Latitude,SourceID,January,February,March,April,May,June,July,August,September,October,November,December
-80.7021,33.6292,09IR053GG01,0,0,0,3.7,14.5,22.4,15.8,7.8,7.2,0,2.1,0
-80.737681,33.593634,09IR054GG01,0,0,0,0,7.9,7.1,5.5,3.9,1.3,0,0.6,0
-80.729247,33.610933,09IR057GG01,0,0,0,1,6,4,4,1,0,0,0,0
-80.726164,33.615865,09IR057GG02,0,0,0,1,5,4,3,1,0,0,0,0
-80.656034,33.605801,09IR058GG01,0,0,0,0,0.542,0.677,1.355,0.667,0,0,0,0
-80.63879,33.590289,09IR058GG02,0,0,0,0,5.203,3.658,2.764,0,0,0,0,0
-80.624692,33.57942,09IR058GG03,0,0,0,0,2.142,0,2.313,2.313,0,0,0,0
-80.626411,33.576554,09IR058GG04,0,0,0,0,6.829,3.048,2.384,0,0,0,0,0
-80.591973,33.57035,09IR058GG05,0,0,0,0,0.505,0,3.658,2.235,0,0,0,0
-80.645129,33.581697,09IR058GG06,0,0,0,0,0.406,0.667,1.626,0.813,0,0,0,0
-80.612152,33.574317,09IR058GG07,0,0,0,0,0.284,0,1.423,1.49,0,0,0,0
-80.608056,33.5775,09IR058GG08,0,0,0,0,2.384,0,3.577,1.49,0,0,0,0
-80.647732,33.552329,09IR059GG01,0,0,0,0,0.406,0,1.355,0.677,0,0,0,0
-80.648984,33.531638,09IR059GG02,0,0,0,0,2.493,2.267,0,0,0,0,0,0
-80.63206,33.511846,09IR059GG03,0,0,0,0,6.016,7.463,0,0,0,0,0,0
-80.663617,33.716617,09IR060GG03,0,0,0,2.04,8.93,0,5.13,8.86,1.16,0,0,0
-80.651437,33.730148,09IR060GG04,0,0,0,0,5.1,1.77,5.1,6.4,0,0,0,0
-80.663852,33.726256,09IR060GG05,0,0,0,0,9.92,0.42,3.66,7.63,0.55,0,0,0
-80.661087,33.726148,09IR060GG06,0,0,0,0,0.75,1.02,1.8,3.36,0,0,0,0
-80.681771,33.533939,09IR061GG01,0,0,0,0,4,5,3,0,0,0,0,0
-80.756197,33.584899,09IR062GG01,0,0,0,0,5,6,1,0,0,0,0,0
-80.7418,33.5999,09IR063GG01,0,0,0,0,0.6075,0.6075,0,2.215,0.6075,0,0,0
-80.7007,33.564,09IR063GG02,0,0,0,0,0,0,1.0125,2.025,1.215,0,0,0
-80.6225,33.5291,09IR064GG01,0,0,0,0,0,1.08,2.16,3.24,1.08,0,0,0
-80.765466,33.689217,09IR065GG01,0,0,0,0,18,29,31,29,6,0,0,0
-80.752659,33.69238,09IR065GG02,0,0,0,0,0,0,0,0,0,0,0,0
-80.753376,33.699028,09IR065GG03,0,0,0,18,22,29,32,36,0,0,0,0
-80.766283,33.711974,09IR065GG04,0,0,0,2,44,38,29,38,11,0,0,0
-80.753376,33.699028,09IR065GG05,0,0,0,0,0,0,0,0,0,0,0,0
-80.837479,33.626371,09IR066GG01,0,0,2.1,4.86,5.4,6.1,8.1,6.1,4.7,2.2,0,0
-80.725121,33.580622,09IR067GG01,0,0,2.7,6.5,10.1,10.8,14.3,10.2,6.2,4,0,0
-80.720504,33.584396,09IR067GG02,0,0,6.7,10.2,12.1,17.8,24.5,17.4,15.6,7.6,0,0
-80.924831,33.686214,09IR068GG01,0,0,1.8,3.1,4.6,6.8,7.3,5.5,4.5,2.1,0,0
-80.876015,33.648399,09IR069GG01,0,0,3.4,5.7,7.8,10.8,12.6,10.7,8.7,3.6,0,0
-80.82724,33.643125,09IR069GG02,0,0,8.5,14.2,19.9,25.5,31.2,24.4,21.5,9,0,0
-80.818865,33.645111,09IR069GG03,0,0,3.3,5.4,7.6,9.7,12.9,8.6,7.9,3.3,0,0
-80.736037,33.647547,09IR070GG01,0,0,9.1,16.4,21.3,26.2,32.9,24.3,18.3,9.2,0,0
-80.716208,33.53918,09IR071GG01,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3
-80.7344,33.5516,09IR072GG02,0,0,0,0,1.5,3.5,1.5,0,0,0,0,0
-80.60792,33.534411,09IR073GG01,0,0,0,0,0,0,6.4,0,0,0,0,0
-80.685329,33.504519,09IR074GG01,0,0,0,0,1.8,0,2.9,1.8,0,0,0,0
-80.563552,33.592224,09IR075GG01,0,0,0,4,3,10,10,0,0,0,0,0
-80.55744,33.59569,09IR075GG02,0,0,0,6,9,12,8,0,0,0,0,0
-80.58822,33.60023,09IR075GG03,0,0,0,0,3,4,6,1,0,0,0,0
-80.57679,33.63711,09IR075GG04,0,0,0,0,3,4,6,0,0,0,0,0
-80.635342,33.553492,09IR076GG01,0,0,0,0,0,0,0,6.2,0,0,0,0
-80.650164,33.625922,09IR077GG01,0,0,0,0,0.6,1.3,1.9,1.9,0.6,0,0,0
-80.899012,33.681012,09IR078GG01,0,0,0,1,4,8,11,3,2,0,0,0
-80.993863,33.716977,09IR079GG01,0,0,0,2,5,5,6,1,1,0,0,0
-80.924027,33.700655,09IR080GG01,0,0,0,2,3,7,10,1,1,0,0,0
-80.593889,33.533889,09IR081GG01,0,0,0.5,0.5,1,1,12,12,2,1,1,0
-80.579722,33.575278,09IR083GG01,0,0,0.5,0.5,1,1,12,12,2,1,1,0
-80.585329,33.562372,09IR083GG02,0,0,0.5,0.5,1,1,12,12,2,1,1,0
-80.601011,33.643064,09IR085GG01,0,0,0,0,0,0,0,0,0,0,0,0
-81.035131,33.856993,09MI001GG01,5.702,5.134,8.132,6.314,0.085,6.965,9.641,8.104,8.489,8.687,5.386,4.781
-81.036754,33.860705,09MI001GG02,0.076,0.066,0.056,0.068,0.085,0.094,0.088,0.078,0.068,0.048,0.082,0.037
-80.776006,33.670345,09WS001GG02,0,0,0,0,0,0,0,0,0,0,0,0
-80.774601,33.665015,09WS001GG03,6.5,7,6.6,7.6,7.8,8,8.7,8,7.8,8.3,8.1,9.5
-80.874895,33.725743,09WS003GG01,2.853,2.914,4.642,3.602,4.081,4.545,5.944,5.957,3.676,3.566,3.444,4.937
-80.879562,33.732062,09WS003GG02,2.714,2.746,1.266,2.609,3.17,2.721,2.175,2.429,2.732,2.467,2.21,3.362
-80.983193,33.81086,09WS004GG01,4.956,3.129,4.234,3.837,5.392,4.689,6.076,6.92,7.082,10.649,9.05,11.69
-80.962857,33.800475,09WS004GG02,4.573,4.776,5.15,4.57,5.086,4.721,5.601,1.028,0,0,0,0
-81.019709,33.826968,09WS004GG03,6.154,5.22,5.749,4.465,5.662,6.143,6.995,2.095,0.732,4.755,4.826,4.739
-81.00403,33.804731,09WS004GG04,4.674,4.118,4.272,4.091,9.872,5.737,5.25,9.604,11.171,4.789,4.297,4.453
-81.03573,33.70349,09WS005GG01,6.307,3.902,4.024,5.1,4.198,4.57,4.102,6.049,7.316,6.362,4.038,4.615
-80.105837,32.600849,10GC002GG01,0,0,0,5.261,19.816,17.179,4.626,5.305,0,11.9,2.418,3.582
-79.898581,32.791413,10GC003GG01,0.13,0.19,0.37,0.86,1.68,2.1,1.8,0.72,0.86,0.93,0.21,0.16
-80.052387,32.614426,10GC015GG01,1.7,1.8,1.7,12.4,11,9.4,9.5,1.8,3.1,3.7,3.6,1.9
-80.01865,32.614072,10GC020GG02,1.8,2.6,4.6,5.2,7.1,11.5,14.2,15.1,15.7,11.6,13.4,9.8
-80.143617,32.603749,10GC021GG01,0,0,1.579,27.812,28.432,26.522,22.51,25.099,4.496,26.856,9.508,0
-80.091377,32.63954,10GC052GG01,0,0,0,0,0,18.93,16.27,11.14,0,0,0,0
-80.166361,32.756613,10GC053GG01,0,0,0,0,0,0,0,0,0,0,0,0
-80.16655,32.755947,10GC053GG02,0,0,0,0,0,0,0,0,0,0,0,0
-80.164306,32.760039,10GC053GG03,0,0,1,1,1,1,0.5,0.5,0.5,0,0,0
-80.164804,32.757041,10GC053GG04,0,0,0,0,0,0,0,0,0,0,0,0
-80.165358,32.757349,10GC053GG05,0,0,0,0,0,0,0,0,0,0,0,0
-80.158707,32.761511,10GC053GG06,1.5,1.5,1.5,1.5,2.5,4,4,4,4,2.5,1.5,1.5
-79.969347,32.896039,10IN010GG01,2.68,2.42,2.67,2.59,2.68,1.52,0,0,0,0,0,0
-79.969783,32.8975,10IN010GG03,1.3,1.25,1.49,2.12,2.02,2.39,2.38,2.06,1.24,0.37,2.32,1.55
-79.969697,32.895939,10IN010GG04,0,0,0,0,0,0.58,2.68,2.68,2.59,2.68,2.6,2.68
-79.75,32.9,10IR061GG01,0,0,0,0,5.21,4.85,0,0,0,0,0,0
-80.159718,32.580646,10WS003GG01,0,0,3.704,16.839,31.885,28.592,2.505,13.104,0,13.1,8.438,0
-79.765342,32.877655,10WS006GG01,23.96,24.62,13.51,38.94,42.19,42.67,32.25,32.34,32.9,26.68,16.63,17.65
-79.891768,32.808198,10WS006GG02,16.04,12.57,21.97,19.94,18.46,28.21,12.42,27.45,53.35,46.02,38.99,61.1
-79.871895,32.78828,10WS006GG03,19.86,18.7,29.08,29.61,39.78,38.41,31.59,31,30.78,28.11,16.69,15.63
-79.84869,32.826708,10WS006GG05,25.63,21.16,47.09,45.98,54.43,49.45,39.87,45.49,45.28,43.04,25.17,26.3
-79.8371,32.820519,10WS006GG06,0,0,0,0,0,0,0,0,0,40,40,40
-80.105351,32.600316,10WS008GG01,-8.639,-5.019,0,2.029,1.174,4.374,0.023,3.739,0,3.748,0,0
-80.102947,32.60388,10WS008GG02,-9.273,0,-0.021,-0.043,-0.042,2.448,2.005,3.335,3.343,1.736,0,-0.031
-79.788104,32.787315,10WS010GG09,0,0,0,0,0,0,0,0,0,0,0,0
-79.809728,32.776915,10WS010GG14,4.513,5.379,5.799,12.179,23.452,20.125,18.066,14.79,8.427,7.175,7.934,5.825
-79.733906,32.804996,10WS010GG15,0.347,0.231,0.641,0.83,0.924,0.924,0.882,0.893,1.082,1.712,1.743,0.693
-79.754763,32.802535,10WS010GG16,0,0,0,0,0,0,0,0,0,0,0,0
-81.612261,35.071962,11PT001GG01,0,0,0,0,0,0,0,0,0,0,0,0
-81.704684,35.127352,11WS051GG01,0.1,0,0,0.1,0,0,0,0.1,0,0,0.1,0
-81.134541,34.713136,12GC050GG01,0,0,0,0,0,0,0,3.2,3.2,0,0,0
-81.139759,34.716698,12GC050GG02,0,0,0,0,2.5,2.5,2.5,2.5,2.5,0,0,0
-81.140324,34.715978,12GC050GG03,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0,0,0
-81.397923,34.627045,12IN002GG02,0.62,0.652,0.12,0.187,0.182,0.271,0.048,0.109,0.061,0.149,0.178,0.362
-80.248625,34.482822,13IN053GG01,0.0523,0.0687,0.1615,0.1439,0.1068,0.2262,0.1853,0.2093,0.4204,0.1991,0.199,0.0525
-80.247778,34.512222,13IR006GG01,0.346,1.538,6.017,0.988,0.743,7.319,0.996,0.452,3.186,0,0,0.004
-80.247222,34.508333,13IR006GG02,0,1.457,0.025,0.051,7.36,10.03,4.026,5.286,5.395,0.092,0,0
-80.190477,34.438487,13IR006GG03,2.824,1.011,0.792,0.366,0.705,5.811,2.842,3.6,4.295,5.053,2.084,1.923
-80.244697,34.511407,13IR006GG04,0,1.189,0.184,0.107,0.562,5.518,2.107,2.054,3.026,5.813,0,0
-80.243718,34.508121,13IR006GG05,0,0.105,0.061,0.525,0.929,8.015,2.864,3.206,6.44,6.165,0,0
-80.188953,34.436687,13IR006GG06,0,0.105,0.016,0.525,0.629,8.01,2.86,3.206,6.44,6.165,0,0
-80.244385,34.511871,13IR006GG08,0,1.792,0.105,0.96,1.1,11.57,4.27,5.52,5.13,1.72,0,0
-80.245855,34.502909,13IR006GG09,0,0.21,0.09,0.95,1.51,15.74,6.63,5.5,6.25,0.78,0,0
-80.246014,34.503849,13IR006GG10,0,0.21,0.09,0.26,1.44,15.76,2.44,0.83,5.17,0.77,0,0
-80.191832,34.440503,13IR006GG11,0.76,1.53,0.44,0.32,1.41,8.89,2.37,3,5.21,6.69,2.1,0.587
-80.185192,34.433206,13IR006GG12,0.73,0.76,0.11,0.14,0.04,1.02,0.98,0,1.9,4.26,1.21,2.79
-80.19327,34.435579,13IR006GG13,0,0,0,0,0,0,0,0,0,0,0,0
-79.958606,34.752922,13IR008GG03,0,0,0,0,0,2.1,2.1,2.1,2.1,2.1,0,0
-79.954444,34.750278,13IR008GG04,0,0,0,0,0,2.1,2.1,2.1,2.1,2.1,0,0
-79.951667,34.748056,13IR008GG05,0,0,0,0,0,2.1,2.1,2.1,2.1,2.1,0,0
-80.258056,34.4675,13WS008GG01,23.1,23.3,25.4,25.3,30.9,31,30,27.3,25.7,27.2,26.7,29.5
-80.102431,34.508061,13WS008GG02,0,0,0,0,0,0,0,0,0,0,0,0
-80.141979,34.481882,13WS008GG04,0,0,0,0,0,0,0,0,0,0,0,0
-80.297377,34.43466,13WS008GG07,0,0,0,0,0,0,0,0,0,0,0,0
-80.217824,34.44673,13WS008GG08,0,0,0,0,0,0,2.6,20.2,19.2,18.5,19.2,19.6
-80.247273,34.491107,13WS008GG09,0,0,0,0,0,0,0,0,0,0,0,0
-80.294261,34.436227,13WS008GG10,15.9,15.7,17.9,19,23.9,23.5,31.1,17.6,16.8,15.6,15.8,10.7
-80.2071,34.452,13WS008GG11,0,0,0,0,0,0,0,0,0,0,0,0
-80.231944,34.463611,13WS008GG13,13,13.1,9.7,0,0,0,5.5,16.2,15.6,15.7,7.7,10.6
-80.251944,34.445556,13WS008GG14,5.3,5.2,5.8,6.3,8,7.5,6.8,2.4,0,0,0,0
-80.300006,34.416668,13WS008GG15,13.3,13.4,14.8,16.1,20.4,21.5,20.3,16.4,15.7,15.3,14.3,11.6
-80.243611,34.461111,13WS008GG16,13.3,12.7,17.4,17.9,22.7,22.2,20.1,10.3,4.7,18.6,18.1,19.9
-80.3153,34.5282,13WS009GG01,0.6837,0.8926,1.0988,0.8661,1.0946,0.84,0.8441,0.9435,0.8938,0.931,0.6583,0.6223
-80.313748,34.527477,13WS009GG02,0.6912,0.8953,1.1027,0.8688,1.0973,0.8525,0.8443,0.9031,0.7787,0.9339,0.6606,0.7972
-80.309897,34.526408,13WS009GG03,0.7049,0.8937,1.0986,0.8658,1.0946,0.851,0.8465,0.9431,0.8914,0.9314,0.6604,0.7937
-80.31631,34.52211,13WS009GG04,0.6558,0.8823,1.0944,0.8649,1.086,0.8434,0.7457,0.9353,0.8866,0.9247,0.6502,0.7886
-80.31,34.51,13WS009GG05,0.4398,0.5607,0.72,0.5771,0.7067,0.5035,0.4896,0.6092,0.5763,0.6354,0.4285,0.5194
-80.161149,33.60479,14AQ001GG01,0,0,0,0,0,0,0,0,0,0,0,0
-80.221389,33.585556,14GC005GG01,0,0.5,0,0.5,0.75,1.5,1.5,0.5,0.25,0,0.25,0
-80.228889,33.595,14GC005GG02,0.75,0,0,0,0,0.5,0.5,0,0.25,0,0,0
-80.305722,33.693305,14IR006GG01,0,0,0,0,6,12,12,6,0,0,0,0
-80.2929,33.719567,14IR010GG01,0,0,0,0,4.5,9,9,4.5,0,0,0,0
-80.292892,33.692508,14IR010GG02,0,0,0,0,2.5,5,5,2.5,0,0,0,0
-80.308645,33.715396,14IR010GG03,0,0,0,0,3,6,6,3,0,0,0,0
-80.27834,33.744485,14IR010GG04,0,0,0,0,5,10,10,5,0,0,0,0
-80.146256,33.770618,14IR012GG01,0,0,0,0,1,1,1,1,0,0,0,0
-80.142801,33.761458,14IR012GG02,0,0,0,0,1,1,1,1,0,0,0,0
-80.134728,33.761547,14IR012GG03,0,0,0,0,1,1,1,0,0,0,0,0
-80.161069,33.845588,14IR051GG03,0,0,0,1,8,0.4,0,0,0,0,0,0
-80.146017,33.795767,14IR051GG05,0,0,0,0,0,0,0,0,0,0,0,0
-80.206117,33.809728,14IR051GG08,0,0,0,0,2,5,1,0,0,0,0,0
-80.335457,33.647337,14IR059GG01,0,0,0,5.71,5.71,8.57,5.71,2.86,0,0,0,0
-80.367152,33.635344,14IR059GG03,0,0,0,2.07,2.07,3.49,2.83,1.42,1.52,0.76,0,0
-80.369918,33.650324,14IR059GG04,0,0,0,2.8,2.8,4.21,2.8,1.4,0,0,0,0
-80.28841,33.7823,14IR060GG02,0,0,4.4,4.4,0,0,0,4.4,4.4,4.4,0,0
-80.27825,33.7826,14IR060GG06,0,0,0.5,1.12,2.24,2.24,1.12,1.12,1.12,1.12,0,0
-80.286611,33.770321,14IR060GG08,0,0,3.16,5.06,7.6,7.6,3.8,3.8,3.8,3.8,0,0
-80.316775,33.75822,14IR060GG09,0,0,1,2,4,4,2,0,0,0,0,0
-80.32202,33.769996,14IR060GG10,0,0,2,2,0,0,0,3.7,3.7,3.7,0,0
-80.452358,33.706736,14IR061GG01,0,0,0,0.399,5.7,10.032,0.741,0,0,0,0,0
-80.412499,33.697123,14IR061GG02,0,0,0,0.324,4.817,8.329,0.695,0,0,0,0,0
-80.156749,33.800026,14IR062GG01,0,0,0,0,0,3,3,2,0,0,0,0
-80.101715,33.843307,14IR062GG02,0,0,0,0,3,6,6,1,0,0,0,0
-80.188297,33.838507,14IR062GG03,0,0,0,0,2.5,6,6,1,0,0,0,0
-80.1159,33.858333,14IR063GG01,0,0,0,0,4.7,16.3,0,0,0,0,0,0
-80.3858,33.6956,14IR064GG01,0,0,0,1.36,9.4,16.6,2.2,0,0,0,0,0
-80.039928,33.823086,14IR065GG01,0,0,0,0,0,0,2,2,0,0,0,0
-80.389053,33.569568,14IR066GG01,0,0,0,0,2.3,3.1,6.1,0,0,0,0,0
-80.38593,33.55552,14IR066GG02,0,0,0,0,2.8,3.8,5.6,1.3,0,0,0,0
-80.417339,33.568683,14IR066GG03,0,0,0,0,3.7,5.1,6.1,0,0,0,0,0
-80.020142,33.868154,14IR068GG01,0,0,0,0,0,2,4,1,0,0,0,0
-80.042635,33.860759,14IR068GG02,0,0,0,0,0,2,4,1,0,0,0,0
-80.389803,33.738993,14IR069GG01,0,0,0,2,17,28,28,7,3,0,0,0
-80.389229,33.736066,14IR069GG02,0,0,0,2,3,16,18,3,2,0,0,0
-80.388569,33.733767,14IR069GG03,0,0,0,2,14,15,18,23,3,0,0,0
-80.372003,33.73616,14IR069GG04,0,0,0,2,16,26,28,7,2,0,0,0
-80.48171,33.68119,14IR070GG01,0,0,0,0.3,0.7,0,1.8,1.7,0.6,0,0,0
-80.512548,33.70095,14IR070GG02,0,0,0,0.5,2.5,4.8,0.9,0,0,0,0,0
-80.231228,33.604983,14IR071GG01,0,0,0,0,1,1,1,0,0,0,0,1
-80.232645,33.610371,14IR071GG02,0,0,0,0,1,1,1,1,0,0,0,1
-80.235201,33.626953,14IR071GG03,0,0,0,0,1,1,1,1,0,0,0,1
-80.0197,33.91,14IR072GG01,0,0,0,0,6.8,8.8,9,0,0,0,0,0
-80.0175,33.918611,14IR072GG02,0,0,0,0,7.7,9.8,9.8,0,1.5,0,0,0
-80.004722,33.931667,14IR072GG03,0,0,0,0,3.2,1.9,3.2,0,1.9,0,0,0
-80.001111,33.9265,14IR072GG04,0,0,0,0,1.9,1.9,3.2,0.9,0.9,0,0,0
-80.01289,33.91948,14IR072GG05,0,0,0,0,2,2,2,0,1,0,0,0
-80.00575,33.91821,14IR072GG06,0,0,0,0,2.7,3.7,3.7,0,0,0,0,0
-79.998333,33.9175,14IR072GG07,0,0,0,0,4.6,6,6,0,0,0,0,0
-80.00021,33.92292,14IR072GG08,0,0,0,0,2,3,3,0,0,0,0,0
-80.01975,33.92217,14IR072GG09,0,0,0,0,4,5.5,5.5,0,0,0,0,0
-80.005,33.9215,14IR072GG10,0,0,0,0,2,3,3,0,0,0,0,0
-80.41764,33.544931,14IR074GG01,0,0,0,0,0,0,0,0,0,0,20,0
-80.36107,33.62949,14IR075GG01,0,0,0,0.5,1.75,3.84,4.4,2.77,0.39,0,0,0
-80.35517,33.63269,14IR075GG02,0,0,22.4,69.7,63.32,55.63,62.3,12.8,2.15,0,0,0
-80.31922,33.63991,14IR075GG03,0,0,0,4.5,11.9,14.25,14.51,4.22,0,0,0,0
-80.32739,33.61953,14IR075GG04,0,0,0,17.4,27.24,14.19,15.43,16.32,7.48,0.44,0.44,0
-80.37766,33.61496,14IR075GG05,0,0,14.8,25.4,34.9,35.6,9.9,1.27,8.2,24.61,19.6,0.63
-80.38495,33.59804,14IR075GG06,0,0,0,2.55,6.73,8.08,8.23,2.4,0,0,0,0
-80.360339,33.630815,14IR075GG07,0,0,0,2.78,7.35,8.82,8.98,2.62,0,0,0,0
-80.189429,33.693429,14IR076GG01,0,0,4,3,8,8,11,8,8,4,0,2
-80.359958,33.753481,14IR077GG01,0,0,0,0,4.5,6,6,0,0,0,0,0
-80.359906,33.756125,14IR077GG02,0,0,0,1.5,3.5,4.5,4.7,0,0,0,0,0
-80.439333,33.680533,14IR078GG01,0,0,0,0,2.3,4.6,4.6,9.2,2.3,0,0,0
-80.448283,33.71815,14IR078GG02,0,0,0,0,0.6,1.2,1.2,2.41,0.6,0,0,0
-80.447789,33.68697,14IR078GG03,0,0,0,2.73,2.73,4.1,2.73,1.37,0,0,0,0
-80.383876,33.65479,14IR079GG01,0,0,0,0,1.5,4.98,4.49,0,0,0,0,0
-80.331644,33.671977,14IR079GG02,0,0,0,0,1.33,13.29,11.96,0,0,0,0,0
-80.4036,33.648933,14IR079GG03,0,0,0,0,4.84,48.41,43.57,0,0,0,0,0
-80.39302,33.75061,14IR080GG01,0,0,2,2,0,0,0,3.7,3.7,3.7,0,0
-80.32222,33.53972,14IR081GG01,0,0,0,0,0.15,1.46,1.32,0,0,0,0,0
-80.16107,33.635815,14IR082GG01,0,0,0,0,0,0,0,0,0,0,0,0
-80.080091,33.817952,14IR083GG01,0,0,0,3,12,10.6,15,0,0,0,0,0
-80.08907,33.809904,14IR083GG02,0,0,0,8,17.3,21.7,18.4,11,0,0,0,0
-80.092429,33.827737,14IR083GG03,0,0,0,10.3,13.8,12,0,0,0,0,0,0
-80.080244,33.84103,14IR083GG04,0,0,0,17.6,16,13.8,0,0,0,0,0,0
-80.107857,33.825719,14IR083GG05,0,0,0,0,0,12.1,13.6,13,0,0,0,0
-80.094672,33.814129,14IR083GG06,0,0,0,0,0,13.8,17.4,16.1,16.4,0,0,0
-79.985183,33.82964,14IR084GG01,0,0,0,0,10,11,18.4,9.7,1.7,0,0,0
-79.975068,33.827728,14IR084GG02,0,0,0,0,9.6,12,16,7,2.3,0,0,0
-80.284901,33.549853,14IR085GG01,1.5,0,0,0,0,1.2,1.7,1.5,0,0,3,3
-80.09254,33.833282,14IR087GG01,0,0,0,0,0,0,0,0,0,0,0,0
-80.246729,33.674018,14WS001GG04,9.7,3.9,5.4,5.6,5,5.7,6.3,7.2,7.8,11.2,5.8,0
-80.193295,33.688272,14WS001GG05,4.1,15.4,6.9,9,13.5,16.7,19.1,10,7.4,9,5.9,7.7
-80.213267,33.694488,14WS001GG06,17.9,5.1,15.3,13.9,12.6,11.7,9.1,15.2,16.3,14.2,15.4,16.8
-80.266903,33.635444,14WS001GG07,0.4,4.7,4.1,3.8,4.7,2.4,1.3,0.7,0.3,0.3,2.8,8
-80.350522,33.608914,14WS002GG02,4.129106,3.32808,3.799,3.978769,3.740886,2.136706,2.228,2.4645,2.1182,2.4188,4.1663,6.9976
-80.355065,33.594396,14WS002GG03,3.334,3.701,3.149,0.628,4.0522,4.435,4.341,3.894,4.3929,0.6976,0.7665,0.238
-80.211583,33.746159,14WS003GG01,0,0,0,0,0,0,0,0,0,0,0,0
-80.212031,33.746579,14WS003GG02,0,0,0,0,0,0,0,0,0,0,0,0
-79.904912,33.871993,14WS004GG01,2.082,1.753,2.183,3.325,3.06,2.358,2.269,2.216,2.177,2.257,1.987,2.756
-79.949096,33.826059,14WS004GG02,2.617,2.059,1.952,0.816,1.641,2.589,2.699,2.443,2.279,2.283,2.097,2.952
-80.017593,33.891334,14WS005GG01,0,0,0,0,0,0,0,0,0,0,0,0
-80.010202,33.88579,14WS005GG02,0,0,0,0,0,0,0,0,0,0,0,0
-80.078298,33.892388,14WS005GG03,9.107,8.444,9.921,9.727,10.982,11.378,11.166,11.131,10.623,10.916,10.635,10.963
-80.232778,33.796111,14WS007GG01,0,0,0,0.015,0.026,0.036,0.022,0.022,0.022,0.019,0.022,0.014
-80.232747,33.793944,14WS007GG02,0.084,0.1,0.101,0.129,0.141,0.162,0.252,0.252,0.252,0.204,0.167,0
-80.229075,33.796567,14WS007GG03,0.739,0,0,0,0,0,0,0,0,0,0,0
-80.247411,33.782669,14WS007GG04,0.026,0.022,0.017,0.015,0.011,0.017,0.021,0.021,0.021,0.021,0.022,0
-80.228281,33.801528,14WS007GG05,0,0,0,0,0,0,0,0,0,0,0,0
-80.232367,33.793894,14WS007GG06,4.176,3.745,3.929,3.283,4.342,4.385,4.495,4.495,4.495,3.867,4.013,3.69
-80.232671,33.52549,14WS050GG01,0,0,0,0,0,0,0,0,0,0,0,0
-80.232706,33.525456,14WS050GG02,0,0,0,0,0,0,0,0,0,0,0,0
-80.240451,33.521817,14WS050GG03,0,0,0,0,0,0,0,0,0,0,0,0
-80.240536,33.521809,14WS050GG04,0,0,0,0,0,0,0,0,0,0,0,0
-80.208333,33.544167,14WS052GG01,0.64,0.82,1.05,1.14,1.43,1.6,1.23,0.65,0.6,0.53,0.47,0.53
-80.205278,33.545833,14WS052GG02,0,0,0,0,0,0.7,0.45,0.63,0.5,0.4,0.8,0.42
-80.197778,33.537501,14WS052GG03,0.93,0.46,0.2,0.1,0.5,0.8,0.5,1.05,0.8,0.66,0.6,0.66
-80.216319,33.635283,14WS052GG04,7.14,6.08,6.14,6.4,7.7,9.12,10,8.6,8.2,5.2,7.6,8.5
-80.335278,32.489444,15GC001GG01,0,0,0.5,1,5,2,2.5,1.5,2,1,0,0
-80.337222,32.483056,15GC001GG02,0,0,0,0,0,0,0,0,0,0,0,0
-80.767128,32.693006,15GC003GG01,0,1.16,0.16,9.1,5.78,7.38,5.13,0,12.81,7.55,5.21,1.62
-80.965498,33.004985,15IR012GG01,0,0,0,0,0,0,0,0,0,0,0,0
-80.965477,33.005192,15IR012GG02,0,0,0,0,0,0,0,0,0,0,0,0
-80.973652,33.002457,15IR012GG03,0,0,0,5,6,12,12,2,0,0,0,0
-80.973668,33.002418,15IR012GG04,0,0,8,15,22,25,26,22,0,0,0,0
-80.92426,33.067446,15IR012GG05,0,0,0,0,0,0,0,0,0,0,0,0
-80.916748,33.056641,15IR012GG06,0,0,0,0,0,0,0,0,0,0,0,0
-80.922878,33.073858,15IR012GG07,0,0,0,0,0,0,0,0,0,0,0,0
-80.977335,33.081368,15IR012GG08,0,0,0,0,0,0,0,0,0,0,0,0
-80.967594,33.005514,15IR012GG09,1,3,4,5,6,8,8,8,9,4,2,0
-80.962807,33.005047,15IR012GG10,0,0,0,0,0,2,5,5,4,0,0,0
-80.955677,33.008766,15IR012GG11,0,0,10,16,20,24,24,8,0,0,0,0
-80.994128,32.99493,15IR012GG12,0,0,0,0,0,0,0,0,0,0,0,0
-80.997055,32.998428,15IR012GG13,0,0,0,0,0,0,0,0,0,0,0,0
-80.958824,33.015986,15IR012GG14,0,0,0,0,0,0,0,0,0,0,0,0
-80.95889,33.016086,15IR012GG15,0,0,0,5,4,0,0,0,0,0,0,0
-80.959217,33.01612,15IR012GG16,0,0,0,2,6,10,10,4,0,0,0,0
-80.935896,33.04922,15IR012GG17,0,0,0,0,0,0,0,0,0,0,0,0
-80.909086,33.040816,15IR012GG18,0,0,8,10,12,12,12,6,0,0,0,0
-80.914365,33.049412,15IR012GG19,2,2,6,6,8,10,10,8,7,4,0,0
-80.930556,33.044169,15IR012GG20,0,0,0,0,0,0,0,0,0,0,0,0
-80.977333,33.07825,15IR012GG21,0,0,0,0,0,0,0,0,0,0,0,0
-80.94108,33.015826,15IR012GG23,0,0,0,0,0,0,0,0,0,0,0,0
